EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP,EastError,NorthError,UpError,NumSats
522244.000000,-1641888.862396,-3664874.905528,4939965.600164,2.353933,0.781899,0.932121,1.216641,1.317804,-0.673226,1.157359,-5.845641,12
522245.000000,-1641889.050381,-3664875.191163,4939965.994157,2.189782,0.781889,0.932088,1.216609,1.317766,-0.727974,1.142284,-5.327055,12
522246.000000,-1641888.896913,-3664875.118420,4939966.292425,2.124582,0.781879,0.932054,1.216577,1.317727,-0.617669,1.430143,-5.176133,12
522247.000000,-1641888.733719,-3664874.581419,4939966.196336,2.451502,0.781870,0.932020,1.216545,1.317688,-0.688332,1.802957,-5.600693,12
522249.000000,-1641888.345379,-3664874.633612,4939965.221364,2.813827,0.781851,0.931952,1.216481,1.317611,-0.312602,1.276917,-6.429071,12
522250.000000,-1641888.564206,-3664874.832131,4939964.960508,2.786916,0.781841,0.931918,1.216449,1.317572,-0.431119,0.902469,-6.461985,12
522251.000000,-1641888.803546,-3664874.792919,4939965.090934,2.578178,0.781832,0.931885,1.216417,1.317533,-0.665569,0.936106,-6.321507,12
522252.000000,-1641888.452917,-3664874.372096,4939964.508974,3.117595,0.781822,0.931851,1.216385,1.317494,-0.517676,0.980815,-7.105623,12
522254.000000,-1641888.455881,-3664874.896417,4939965.204725,2.605734,0.781803,0.931782,1.216320,1.317416,-0.305977,1.044719,-6.262955,12
522255.000000,-1641888.399083,-3664874.863386,4939965.182160,2.603586,0.781793,0.931748,1.216288,1.317377,-0.267652,1.072064,-6.314040,12
522256.000000,-1641888.638767,-3664875.181597,4939965.952227,2.210026,0.781784,0.931714,1.216255,1.317338,-0.356259,1.253684,-5.470907,12
522259.000000,-1641888.306534,-3664874.754305,4939964.785164,2.811822,0.781755,0.931611,1.216158,1.317220,-0.227800,0.929539,-6.709220,12
522260.000000,-1641888.534500,-3664874.544478,4939964.922767,2.832368,0.781745,0.931577,1.216126,1.317181,-0.521636,1.092439,-6.663899,12
522261.000000,-1641888.690575,-3664874.491563,4939964.821840,2.961003,0.781736,0.931543,1.216093,1.317141,-0.685704,1.016946,-6.732662,12
522263.000000,-1641888.547380,-3664874.298508,4939965.110717,3.042529,0.781717,0.931474,1.216028,1.317063,-0.633971,1.381057,-6.655385,12
522264.000000,-1641888.689878,-3664875.029504,4939965.642027,2.357035,0.781707,0.931439,1.215995,1.317023,-0.465094,1.150522,-5.786313,12
522265.000000,-1641888.570709,-3664874.820617,4939965.294988,2.690635,0.781697,0.931405,1.215963,1.316984,-0.441762,1.118713,-6.206688,12
522266.000000,-1641888.606387,-3664874.778269,4939965.232538,2.703135,0.781688,0.931370,1.215930,1.316944,-0.491638,1.098195,-6.270387,12
522268.000000,-1641888.661690,-3664874.786229,4939965.026409,2.755656,0.781668,0.931301,1.215865,1.316865,-0.538850,0.945447,-6.411986,12
522269.000000,-1641888.729066,-3664874.783006,4939964.900943,2.931070,0.781659,0.931266,1.215832,1.316825,-0.601654,0.847476,-6.494139,12
522270.000000,-1641888.811555,-3664874.736265,4939965.115378,2.711202,0.781649,0.931232,1.215799,1.316786,-0.696044,0.989139,-6.332913,12
522271.000000,-1641888.955236,-3664874.890665,4939965.220877,2.685154,0.781639,0.931197,1.215766,1.316746,-0.764026,0.900086,-6.125399,12
522273.000000,-1641888.686380,-3664875.112077,4939965.329018,2.528114,0.781620,0.931127,1.215700,1.316666,-0.428137,0.896360,-5.983394,12
522274.000000,-1641888.409329,-3664875.013863,4939964.903700,2.764623,0.781610,0.931092,1.215667,1.316627,-0.215470,0.787024,-6.441779,12
522275.000000,-1641888.755635,-3664875.465564,4939965.427535,2.335915,0.781601,0.931057,1.215634,1.316587,-0.346790,0.685250,-5.686291,12
522278.000000,-1641888.057321,-3664874.678199,4939964.463729,3.264609,0.781572,0.930952,1.215535,1.316467,-0.031496,0.860915,-7.066957,12
522279.000000,-1641888.210230,-3664874.980767,4939965.455875,2.602013,0.781562,0.930917,1.215502,1.316427,-0.047311,1.220770,-6.082306,12
522280.000000,-1641888.364989,-3664874.626188,4939965.048172,2.847137,0.781552,0.930882,1.215469,1.316387,-0.333533,1.167140,-6.563034,12
522282.000000,-1641888.025478,-3664874.495725,4939964.336828,3.269645,0.781533,0.930812,1.215403,1.316306,-0.077054,0.920874,-7.278485,12
522283.000000,-1641888.831568,-3664874.809294,4939965.052509,2.599966,0.781523,0.930776,1.215369,1.316266,-0.684445,0.891425,-6.334815,12
522284.000000,-1641888.229800,-3664874.956046,4939965.147724,2.610355,0.781513,0.930741,1.215336,1.316226,-0.075279,1.038498,-6.331196,12
522285.000000,-1641888.683623,-3664874.690454,4939965.283614,2.795536,0.781503,0.930706,1.215303,1.316186,-0.598029,1.168059,-6.261155,12
522287.000000,-1641888.482948,-3664874.632599,4939964.880812,2.898679,0.781484,0.930635,1.215236,1.316105,-0.438557,1.019916,-6.659262,12
522288.000000,-1641888.465969,-3664874.753138,4939965.104356,2.633565,0.781474,0.930599,1.215202,1.316064,-0.373773,1.080179,-6.420597,12
522289.000000,-1641889.057854,-3664875.555749,4939965.308739,2.092154,0.781464,0.930564,1.215169,1.316024,-0.585709,0.450437,-5.649368,12
522290.000000,-1641889.033963,-3664874.942792,4939965.383312,2.435054,0.781455,0.930528,1.215135,1.315983,-0.814555,0.940082,-5.948913,12
522292.000000,-1641888.874207,-3664875.155343,4939964.833613,2.376587,0.781435,0.930457,1.215068,1.315902,-0.581851,0.494646,-6.295763,12
522293.000000,-1641888.695156,-3664875.180373,4939964.919211,2.428581,0.781425,0.930421,1.215035,1.315862,-0.408219,0.587615,-6.260816,12
522294.000000,-1641888.816513,-3664875.282995,4939965.343843,2.225763,0.781415,0.930386,1.215001,1.315821,-0.477002,0.742924,-5.840436,12
522297.000000,-1641888.364069,-3664874.892104,4939964.409881,2.961056,0.781386,0.930278,1.214900,1.315699,-0.223956,0.577626,-6.907408,12
522298.000000,-1641888.377605,-3664874.930098,4939964.382700,2.885940,0.781376,0.930242,1.214866,1.315658,-0.220772,0.529268,-6.903295,12
522299.000000,-1641888.449242,-3664874.738808,4939964.255745,3.074115,0.781366,0.930206,1.214832,1.315617,-0.364367,0.562531,-7.093336,12
522301.000000,-1641888.651241,-3664875.322585,4939964.794553,2.605763,0.781347,0.930134,1.214764,1.315535,-0.309990,0.422301,-6.287549,12
522302.000000,-1641888.277693,-3664874.897515,4939963.951125,3.056205,0.781337,0.930098,1.214731,1.315494,-0.142919,0.313048,-7.283412,12
522303.000000,-1641888.434489,-3664875.085552,4939963.872633,2.969090,0.781327,0.930062,1.214697,1.315453,-0.209115,0.080348,-7.196392,12
522304.000000,-1641889.550982,-3664875.040579,4939966.637479,1.453627,0.844594,1.064989,1.359243,1.484353,-1.246385,1.494106,-4.784273,11
522306.000000,-1641889.294767,-3664874.993131,4939966.959201,1.730199,0.844600,1.065001,1.359256,1.484361,-1.031973,1.811429,-4.626997,11
522307.000000,-1641889.333074,-3664874.898541,4939966.052651,2.133025,0.844603,1.065007,1.359262,1.484364,-1.105611,1.296855,-5.376690,11
522308.000000,-1641889.644730,-3664875.940768,4939967.204174,1.189723,0.844605,1.065013,1.359269,1.484368,-0.963835,1.181187,-3.803192,11
522309.000000,-1641889.942757,-3664875.580200,4939967.066008,1.213410,0.844608,1.065019,1.359275,1.484371,-1.383247,1.255567,-4.040846,11
522311.000000,-1641889.494231,-3664875.188596,4939966.488094,1.565830,0.844614,1.065030,1.359287,1.484378,-1.134069,1.313219,-4.830213,11
522312.000000,-1641889.149995,-3664875.661998,4939966.661616,1.178317,0.844616,1.065036,1.359293,1.484381,-0.626347,1.195640,-4.512233,11
522313.000000,-1641889.590157,-3664875.655797,4939966.473197,1.288352,0.844619,1.065042,1.359299,1.484384,-1.030562,0.941635,-4.549300,11
522316.000000,-1641889.283933,-3664874.909727,4939965.784855,2.040605,0.844627,1.065058,1.359317,1.484393,-1.056191,1.136302,-5.591248,11
522317.000000,-1641889.244182,-3664875.001327,4939966.116670,1.990607,0.844629,1.065063,1.359323,1.484396,-0.982459,1.292378,-5.290789,11
522318.000000,-1641889.779520,-3664875.588544,4939966.535439,1.445484,0.844632,1.065069,1.359329,1.484398,-1.230870,0.968243,-4.490785,11
522320.000000,-1641889.542980,-3664875.373942,4939966.878745,1.414771,0.844637,1.065079,1.359340,1.484404,-1.102765,1.411545,-4.407496,11
522321.000000,-1641889.401014,-3664875.103245,4939966.612496,1.656988,0.844640,1.065084,1.359346,1.484406,-1.083903,1.481628,-4.806310,11
522322.000000,-1641889.766595,-3664875.814126,4939967.271027,1.143983,0.844642,1.065089,1.359351,1.484409,-1.126831,1.274331,-3.792480,11
522323.000000,-1641889.321867,-3664875.808275,4939966.344002,1.357849,0.844645,1.065094,1.359357,1.484411,-0.723377,0.837563,-4.631320,11
522325.000000,-1641889.281031,-3664875.346702,4939966.385153,1.780273,0.844650,1.065104,1.359367,1.484416,-0.874857,1.204119,-4.874427,11
522326.000000,-1641889.793481,-3664875.564662,4939967.098504,1.242183,0.844652,1.065109,1.359373,1.484418,-1.253376,1.334506,-4.062823,11
522327.000000,-1641889.261389,-3664875.589397,4939966.486834,1.459205,0.844655,1.065113,1.359378,1.484420,-0.757690,1.101940,-4.661221,11
522328.000000,-1641889.436974,-3664875.637107,4939966.933120,1.153509,0.844657,1.065118,1.359383,1.484422,-0.898414,1.292587,-4.241545,11
522330.000000,-1641889.589681,-3664875.637323,4939966.753154,1.276508,0.844662,1.065127,1.359393,1.484426,-1.037682,1.130787,-4.342206,11
522331.000000,-1641889.601768,-3664875.961364,4939966.720587,1.162003,0.844664,1.065131,1.359398,1.484427,-0.916207,0.876415,-4.178656,11
522332.000000,-1641889.900611,-3664875.786323,4939967.336984,0.777368,0.844667,1.065136,1.359403,1.484429,-1.260500,1.292873,-3.722676,11
522335.000000,-1641889.984914,-3664875.906650,4939967.100174,0.849446,0.844674,1.065148,1.359417,1.484434,-1.288229,1.031845,-3.816272,11
522336.000000,-1641889.572977,-3664875.615683,4939966.441085,1.280755,0.844676,1.065152,1.359422,1.484435,-1.031288,0.955405,-4.601696,11
522337.000000,-1641889.251696,-3664875.489457,4939966.091735,1.587584,0.844678,1.065156,1.359426,1.484437,-0.789711,0.927756,-5.028400,11
522339.000000,-1641889.681091,-3664875.741248,4939966.797044,1.188573,0.844683,1.065164,1.359435,1.484439,-1.078604,1.055494,-4.224992,11
522340.000000,-1641889.090390,-3664875.641395,4939966.055043,1.528610,0.844685,1.065168,1.359440,1.484440,-0.580379,0.848148,-5.011276,11
522341.000000,-1641889.245657,-3664875.557245,4939966.674483,1.364554,0.844688,1.065172,1.359444,1.484442,-0.756481,1.247663,-4.537704,11
522342.000000,-1641889.383587,-3664875.085729,4939966.443187,1.617566,0.844690,1.065175,1.359448,1.484443,-1.075163,1.393240,-4.952552,11
522344.000000,-1641889.317767,-3664875.560790,4939966.209111,1.513753,0.844694,1.065183,1.359457,1.484444,-0.820837,0.929833,-4.879210,11
522345.000000,-1641889.082480,-3664875.266167,4939966.049902,1.880482,0.844696,1.065186,1.359461,1.484445,-0.726597,1.113842,-5.232437,11
522346.000000,-1641889.156448,-3664875.377258,4939966.664148,1.614938,0.844699,1.065189,1.359465,1.484446,-0.748671,1.397340,-4.671855,11
522347.000000,-1641889.309042,-3664875.560020,4939966.613998,1.378020,0.844701,1.065193,1.359469,1.484447,-0.813189,1.187527,-4.566887,11
522349.000000,-1641889.108826,-3664875.551969,4939966.740792,1.434061,0.844705,1.065199,1.359476,1.484448,-0.633770,1.336599,-4.524293,11
522350.000000,-1641888.954126,-3664875.452033,4939966.281268,1.702841,0.844707,1.065202,1.359480,1.484448,-0.533461,1.168071,-4.978845,11
522351.000000,-1641889.192046,-3664875.263060,4939966.561390,1.685210,0.844709,1.065206,1.359484,1.484448,-0.827854,1.402536,-4.808129,11
522354.000000,-1641889.682838,-3664875.097645,4939966.895470,1.628933,0.844715,1.065214,1.359495,1.484449,-1.343378,1.573724,-4.516963,11
522355.000000,-1641889.659252,-3664875.524722,4939967.084320,1.198802,0.844717,1.065217,1.359498,1.484449,-1.147215,1.396655,-4.131240,11
522356.000000,-1641889.417547,-3664875.924896,4939967.037032,1.165460,0.844719,1.065220,1.359502,1.484449,-0.763004,1.159723,-4.000695,11
522358.000000,-1641889.547644,-3664875.410064,4939966.933167,1.378737,0.844723,1.065225,1.359508,1.484449,-1.092250,1.418605,-4.343247,11
522359.000000,-1641889.345899,-3664875.310050,4939966.349722,1.499254,0.844725,1.065228,1.359511,1.484449,-0.949041,1.187245,-4.906342,11
522360.000000,-1641889.280924,-3664875.539887,4939966.386046,1.361756,0.844727,1.065230,1.359515,1.484448,-0.795763,1.067555,-4.763002,11
522361.000000,-1641889.423122,-3664875.531146,4939967.027164,1.219905,0.844729,1.065233,1.359518,1.484448,-0.929103,1.431308,-4.232688,11
522363.000000,-1641889.571740,-3664875.276183,4939966.696337,1.224105,0.844733,1.065237,1.359524,1.484447,-1.168986,1.357203,-4.598070,11
522364.000000,-1641889.147532,-3664875.667258,4939966.826512,1.343144,0.844735,1.065239,1.359527,1.484447,-0.621948,1.296286,-4.381560,11
522365.000000,-1641889.504097,-3664875.557177,4939966.908735,1.143601,0.844737,1.065242,1.359529,1.484446,-0.992354,1.312661,-4.289099,11
522366.000000,-1641889.676156,-3664875.763150,4939966.927332,1.104328,0.844739,1.065244,1.359532,1.484445,-1.065144,1.123368,-4.112338,11
522368.000000,-1641889.550359,-3664875.665306,4939967.157254,1.002286,0.844743,1.065248,1.359538,1.484444,-0.990356,1.377306,-4.021871,11
522369.000000,-1641889.284935,-3664875.350412,4939967.079080,1.434680,0.844744,1.065250,1.359540,1.484443,-0.876903,1.636206,-4.331417,11
522370.000000,-1641889.628918,-3664875.395058,4939966.824785,1.298782,0.844746,1.065251,1.359543,1.484442,-1.172555,1.335311,-4.415293,11
522373.000000,-1641889.341477,-3664875.586617,4939967.010221,1.190208,0.844752,1.065256,1.359550,1.484438,-0.831912,1.407255,-4.235041,11
522374.000000,-1641889.221004,-3664875.060680,4939966.540174,1.741459,0.844753,1.065258,1.359552,1.484437,-0.937037,1.523681,-4.933225,11
522375.000000,-1641889.266847,-3664874.543206,4939966.213610,1.874764,0.844755,1.065260,1.359555,1.484436,-1.190476,1.671331,-5.472200,11
522377.000000,-1641889.067284,-3664875.137935,4939965.919968,1.734635,0.844758,1.065262,1.359559,1.484433,-0.765165,1.128088,-5.410949,11
522378.000000,-1641889.264916,-3664875.461786,4939966.179504,1.543700,0.844760,1.065264,1.359561,1.484431,-0.813091,0.998338,-4.972583,11
522379.000000,-1641889.180316,-3664874.941672,4939966.096617,1.854146,0.844762,1.065265,1.359563,1.484429,-0.948570,1.342453,-5.356999,11
522380.000000,-1641889.332300,-3664875.589642,4939966.859588,1.239134,0.844763,1.065266,1.359565,1.484428,-0.822301,1.313390,-4.352858,11
522382.000000,-1641889.533570,-3664875.213994,4939966.631844,1.300168,0.844767,1.065268,1.359569,1.484424,-1.159583,1.372982,-4.693707,11
522383.000000,-1641889.290064,-3664875.465718,4939966.365334,1.458542,0.844768,1.065269,1.359570,1.484422,-0.834432,1.104294,-4.819291,11
522384.000000,-1641889.026358,-3664875.352581,4939966.448150,1.522615,0.844770,1.065270,1.359572,1.484420,-0.640045,1.320545,-4.887471,11
522385.000000,-1641889.571523,-3664875.325824,4939966.915811,1.229104,0.844771,1.065271,1.359574,1.484418,-1.148489,1.459913,-4.398913,11
522387.000000,-1641889.232622,-3664875.220761,4939966.577813,1.552969,0.844775,1.065272,1.359577,1.484413,-0.882179,1.429976,-4.809179,11
522388.000000,-1641889.220124,-3664874.967126,4939966.555170,1.750353,0.844776,1.065273,1.359578,1.484411,-0.974489,1.599804,-4.975422,11
522389.000000,-1641888.824479,-3664875.294704,4939966.529723,1.659093,0.844778,1.065273,1.359580,1.484409,-0.479483,1.477112,-4.909053,11
522390.000000,-1641889.169044,-3664874.900179,4939966.198530,1.712845,0.844779,1.065274,1.359581,1.484406,-0.955252,1.439525,-5.304396,11
522392.000000,-1641889.003346,-3664874.939488,4939965.777035,2.145736,0.844782,1.065275,1.359583,1.484401,-0.787966,1.199526,-5.652353,11
522393.000000,-1641889.319275,-3664877.089387,4939966.979752,0.378703,0.966881,1.202182,1.542757,1.702957,-0.197145,0.328228,-3.402870,10
522394.000000,-1641889.634168,-3664876.840778,4939967.096417,0.487278,0.966878,1.202209,1.542777,1.702977,-0.586167,0.477852,-3.373742,10
522396.000000,-1641889.592812,-3664877.345314,4939967.087242,0.048407,0.966872,1.202263,1.542815,1.703016,-0.342113,0.127030,-3.102240,10
522397.000000,-1641889.315196,-3664876.359715,4939966.808620,0.844913,0.966869,1.202291,1.542835,1.703035,-0.491797,0.740068,-3.955402,10
522398.000000,-1641889.613982,-3664876.898789,4939967.111938,0.230134,0.966866,1.202317,1.542854,1.703055,-0.544024,0.452838,-3.333592,10
522399.000000,-1641890.095812,-3664877.077606,4939967.000441,0.002174,0.966863,1.202344,1.542873,1.703074,-0.910608,0.102542,-3.194032,10
522401.000000,-1641889.582643,-3664876.901579,4939966.910202,0.494341,0.966857,1.202398,1.542911,1.703112,-0.514284,0.334086,-3.496996,10
522402.000000,-1641889.682274,-3664877.159108,4939967.038445,0.187159,0.966854,1.202424,1.542930,1.703131,-0.499897,0.200116,-3.223977,10
522403.000000,-1641889.561360,-3664876.879383,4939967.009793,0.416195,0.966851,1.202451,1.542948,1.703150,-0.503938,0.419184,-3.437707,10
522404.000000,-1641889.240888,-3664876.526613,4939966.564780,0.838651,0.966848,1.202477,1.542967,1.703169,-0.355738,0.492019,-4.068514,10
522406.000000,-1641889.789367,-3664877.301574,4939967.121914,0.076296,0.966842,1.202530,1.543004,1.703207,-0.539370,0.117336,-3.049846,10
522407.000000,-1641889.765216,-3664877.467632,4939967.612090,-0.133700,0.966839,1.202556,1.543023,1.703225,-0.449427,0.315076,-2.579484,10
522408.000000,-1641889.929245,-3664877.508335,4939967.559205,-0.127090,0.966836,1.202582,1.543041,1.703244,-0.582471,0.200768,-2.555154,10
522409.000000,-1641889.480061,-3664876.788500,4939967.039542,0.546798,0.966833,1.202608,1.543059,1.703262,-0.466910,0.528264,-3.487554,10
522411.000000,-1641890.193912,-3664877.642380,4939967.856354,-0.429049,0.966827,1.202660,1.543096,1.703298,-0.769185,0.208082,-2.179124,10
522412.000000,-1641889.917942,-3664877.665100,4939967.969866,-0.350426,0.966823,1.202685,1.543114,1.703316,-0.508052,0.351062,-2.148682,10
522413.000000,-1641889.653425,-3664876.972959,4939967.052162,0.335404,0.966820,1.202711,1.543132,1.703334,-0.549689,0.350075,-3.327441,10
522415.000000,-1641890.115339,-3664876.817520,4939967.873576,0.169904,0.966814,1.202762,1.543167,1.703370,-1.034781,0.829538,-2.658826,10
522416.000000,-1641890.123533,-3664877.446366,4939967.908171,-0.372326,0.966810,1.202787,1.543185,1.703388,-0.785112,0.402194,-2.269270,10
522417.000000,-1641889.711524,-3664876.784614,4939966.589942,0.701354,0.966807,1.202813,1.543203,1.703405,-0.679726,0.174922,-3.780109,10
522418.000000,-1641889.784354,-3664876.899564,4939966.816210,0.376453,0.966804,1.202838,1.543220,1.703423,-0.699184,0.212293,-3.519458,10
522420.000000,-1641889.866002,-3664877.291717,4939967.337778,-0.089083,0.966797,1.202888,1.543255,1.703458,-0.613336,0.235571,-2.867866,10
522421.000000,-1641889.412329,-3664876.627863,4939966.881435,0.709898,0.966794,1.202913,1.543273,1.703475,-0.470787,0.564532,-3.720060,10
522422.000000,-1641889.600546,-3664877.129457,4939967.137089,0.228214,0.966790,1.202938,1.543290,1.703492,-0.437438,0.309142,-3.185228,10
522423.000000,-1641889.877684,-3664877.281489,4939967.388131,0.224257,0.966787,1.202963,1.543307,1.703509,-0.628179,0.270751,-2.831554,10
522425.000000,-1641889.693661,-3664877.076348,4939967.370600,0.191226,0.966780,1.203012,1.543341,1.703543,-0.544130,0.463930,-3.010081,10
522426.000000,-1641889.635604,-3664876.969243,4939966.782946,0.603538,0.966777,1.203037,1.543358,1.703560,-0.534946,0.189247,-3.543602,10
522427.000000,-1641889.708091,-3664877.070407,4939966.999098,0.072730,0.966773,1.203061,1.543375,1.703576,-0.559728,0.230159,-3.298812,10
